CustomerID,Recency,Frequency,Monetary,Cluster,Segment_Name
16825.0,39,2,775.1800000000001,3,At Risk
16826.0,51,1,341.7,3,At Risk
16828.0,93,2,128.5,3,At Risk
16829.0,157,1,197.22,1,Lost Customers
16830.0,39,1,325.91,3,At Risk
16832.0,184,3,199.15,1,Lost Customers
16833.0,1,4,1106.53,3,At Risk
16834.0,228,1,413.46,1,Lost Customers
16835.0,128,2,180.85,3,At Risk
16836.0,40,2,251.87,3,At Risk
16837.0,31,11,3170.98,0,Loyal Customers
16838.0,197,2,588.85,1,Lost Customers
16841.0,37,6,1869.82,0,Loyal Customers
16842.0,101,3,1264.19,3,At Risk
16843.0,43,16,10196.57,2,Champions
16846.0,50,1,214.32,3,At Risk
16847.0,43,1,193.44,3,At Risk
16848.0,53,1,281.42,3,At Risk
16849.0,187,1,124.57,1,Lost Customers
16850.0,334,1,332.41,1,Lost Customers
16851.0,4,3,342.45,3,At Risk
16852.0,10,2,144.91000000000003,3,At Risk
16855.0,24,2,328.4,3,At Risk
16856.0,15,1,35.400000000000006,3,At Risk
16858.0,369,1,375.69000000000005,1,Lost Customers
16859.0,145,2,747.81,3,At Risk
16861.0,60,2,173.76,3,At Risk
16863.0,31,2,502.8,3,At Risk
16866.0,141,3,207.73999999999998,3,At Risk
16869.0,23,4,825.42,3,At Risk
16871.0,22,6,2812.34,0,Loyal Customers
16872.0,77,3,680.02,3,At Risk
16873.0,5,6,7123.62,2,Champions
16875.0,67,5,2095.53,0,Loyal Customers
16877.0,12,6,853.72,0,Loyal Customers
16878.0,84,1,13.3,3,At Risk
16880.0,31,7,1519.08,0,Loyal Customers
16881.0,67,1,432.0,3,At Risk
16882.0,67,3,705.12,3,At Risk
16883.0,187,2,276.73,1,Lost Customers
16884.0,38,2,429.84000000000003,3,At Risk
16885.0,15,3,471.51,3,At Risk
16887.0,35,1,194.88,3,At Risk
16889.0,195,3,1578.67,1,Lost Customers
16891.0,2,5,809.7,3,At Risk
16892.0,1,5,525.54,3,At Risk
16893.0,367,1,145.93,1,Lost Customers
16895.0,65,1,219.14,3,At Risk
16897.0,299,2,289.78,1,Lost Customers
16898.0,26,3,508.81,3,At Risk
16899.0,8,6,1281.56,0,Loyal Customers
16900.0,17,3,887.11,3,At Risk
16902.0,116,1,1706.88,3,At Risk
16903.0,29,1,373.24,3,At Risk
16904.0,4,16,3754.27,2,Champions
16905.0,5,7,3102.43,0,Loyal Customers
16906.0,82,4,579.77,3,At Risk
16907.0,29,5,981.65,3,At Risk
16909.0,72,1,379.14,3,At Risk
16910.0,4,8,1510.06,0,Loyal Customers
16912.0,29,11,2575.38,0,Loyal Customers
16913.0,290,1,113.44,1,Lost Customers
16914.0,36,1,208.46,3,At Risk
16915.0,9,6,621.6800000000001,3,At Risk
16916.0,24,2,576.26,3,At Risk
16917.0,277,1,391.52,1,Lost Customers
16918.0,50,6,1068.82,0,Loyal Customers
16919.0,156,11,2596.45,0,Loyal Customers
16921.0,61,1,169.79,3,At Risk
16923.0,12,19,7247.61,2,Champions
16924.0,21,3,846.75,3,At Risk
16927.0,116,3,543.05,3,At Risk
16928.0,80,17,2847.6,2,Champions
16929.0,4,7,1295.39,0,Loyal Customers
16930.0,26,3,380.55,3,At Risk
16931.0,5,21,4604.22,2,Champions
16932.0,53,1,161.94,3,At Risk
16933.0,1,2,563.23,3,At Risk
16934.0,55,2,950.9300000000001,3,At Risk
16936.0,26,1,262.68,3,At Risk
16938.0,9,4,2736.38,0,Loyal Customers
16940.0,52,3,3049.88,0,Loyal Customers
16942.0,13,9,1920.59,0,Loyal Customers
16943.0,212,3,816.73,1,Lost Customers
16945.0,22,19,4345.5,2,Champions
16947.0,236,1,406.48,1,Lost Customers
16948.0,139,3,435.02,3,At Risk
16949.0,4,6,1286.27,0,Loyal Customers
16950.0,57,3,1178.56,3,At Risk
16951.0,135,3,1277.75,3,At Risk
16952.0,109,2,167.61,3,At Risk
16953.0,30,1,20.8,3,At Risk
16954.0,1,9,2085.08,0,Loyal Customers
16955.0,185,4,518.67,1,Lost Customers
16956.0,18,1,308.74,3,At Risk
16957.0,239,2,416.64,1,Lost Customers
16959.0,87,1,117.35000000000001,3,At Risk
16960.0,39,3,507.05,3,At Risk
16961.0,116,1,234.17,3,At Risk
16963.0,187,1,110.55000000000001,1,Lost Customers
16965.0,227,1,201.19,1,Lost Customers
16966.0,8,7,2154.97,0,Loyal Customers
16967.0,189,1,319.02,1,Lost Customers
16968.0,4,2,439.43,3,At Risk
16969.0,39,3,650.41,3,At Risk
16971.0,38,1,357.21,3,At Risk
16976.0,267,1,251.51999999999998,1,Lost Customers
16978.0,78,1,344.33,3,At Risk
16979.0,4,6,1852.0,0,Loyal Customers
16980.0,255,2,1078.96,1,Lost Customers
16982.0,61,1,384.06,3,At Risk
16983.0,13,7,1931.25,0,Loyal Customers
16984.0,88,2,4481.35,0,Loyal Customers
16985.0,17,10,5464.12,2,Champions
16986.0,30,2,1873.2,3,At Risk
16987.0,3,7,1625.05,0,Loyal Customers
16988.0,5,1,126.12,3,At Risk
16989.0,7,6,1133.25,0,Loyal Customers
16990.0,219,1,179.0,1,Lost Customers
16992.0,11,5,1614.31,0,Loyal Customers
16996.0,30,6,1456.96,0,Loyal Customers
16997.0,288,3,702.0,1,Lost Customers
16998.0,150,4,295.0,3,At Risk
16999.0,23,2,484.82,3,At Risk
17001.0,1,11,3989.57,0,Loyal Customers
17002.0,86,3,1493.73,3,At Risk
17004.0,46,2,1412.94,3,At Risk
17006.0,5,4,781.78,3,At Risk
17007.0,51,6,889.9300000000001,3,At Risk
17010.0,18,1,195.36,3,At Risk
17011.0,30,1,270.9,3,At Risk
17014.0,8,3,586.33,3,At Risk
17015.0,29,3,1842.56,3,At Risk
17017.0,3,20,8694.26,2,Champions
17018.0,41,2,920.1,3,At Risk
17019.0,11,4,1272.61,3,At Risk
17022.0,31,1,71.0,3,At Risk
17024.0,45,3,95.85,3,At Risk
17025.0,61,3,357.77,3,At Risk
17026.0,185,2,154.82999999999998,1,Lost Customers
17027.0,79,6,890.29,3,At Risk
17029.0,111,2,716.0,3,At Risk
17030.0,64,1,146.87,3,At Risk
17031.0,12,2,380.35,3,At Risk
17033.0,86,3,1030.14,3,At Risk
17034.0,16,3,745.52,3,At Risk
17035.0,246,2,433.53000000000003,1,Lost Customers
17037.0,88,1,1267.32,3,At Risk
17038.0,30,1,112.4,3,At Risk
17040.0,138,1,449.73,3,At Risk
17041.0,27,3,1081.57,3,At Risk
17042.0,3,5,1044.3799999999999,3,At Risk
17043.0,32,4,1735.18,3,At Risk
17044.0,25,1,948.48,3,At Risk
17045.0,113,3,339.44,3,At Risk
17046.0,157,1,642.02,1,Lost Customers
17047.0,85,3,1100.9,3,At Risk
17048.0,118,3,925.35,3,At Risk
17049.0,3,9,5659.9800000000005,2,Champions
17050.0,96,6,3228.84,0,Loyal Customers
17051.0,194,1,247.14000000000001,1,Lost Customers
17052.0,28,1,413.75,3,At Risk
17053.0,131,1,498.48,3,At Risk
17054.0,28,5,1356.33,0,Loyal Customers
17058.0,82,3,1179.89,3,At Risk
17059.0,30,5,3095.04,0,Loyal Customers
17060.0,266,1,234.24,1,Lost Customers
17061.0,74,11,5232.2300000000005,2,Champions
17062.0,314,4,538.37,1,Lost Customers
17063.0,21,7,1461.14,0,Loyal Customers
17064.0,59,3,859.35,3,At Risk
17068.0,12,21,4552.14,2,Champions
17069.0,28,9,2709.7000000000003,0,Loyal Customers
17070.0,114,1,312.14,3,At Risk
17071.0,28,9,2429.03,0,Loyal Customers
17073.0,18,4,1446.09,3,At Risk
17075.0,18,4,834.12,3,At Risk
17076.0,36,3,841.0799999999999,3,At Risk
17078.0,36,2,378.2,3,At Risk
17079.0,78,1,118.80000000000001,3,At Risk
17080.0,22,2,287.62,3,At Risk
17081.0,25,2,290.16,3,At Risk
17082.0,33,2,2003.85,3,At Risk
17083.0,109,3,1405.78,3,At Risk
17084.0,35,2,2949.75,0,Loyal Customers
17085.0,123,5,1566.65,3,At Risk
17086.0,7,6,2050.08,0,Loyal Customers
17088.0,28,4,1991.01,0,Loyal Customers
17090.0,4,7,2043.95,0,Loyal Customers
17091.0,3,9,3827.76,0,Loyal Customers
17092.0,50,4,1777.78,3,At Risk
17094.0,322,1,302.0,1,Lost Customers
17095.0,23,3,1324.16,3,At Risk
17096.0,15,4,1022.13,3,At Risk
17097.0,2,8,954.42,0,Loyal Customers
17100.0,18,2,971.74,3,At Risk
17101.0,10,4,1621.73,3,At Risk
17102.0,262,1,25.5,1,Lost Customers
17105.0,159,2,665.78,1,Lost Customers
17107.0,33,6,10815.43,2,Champions
17109.0,29,6,885.04,0,Loyal Customers
17110.0,165,1,163.29999999999998,1,Lost Customers
17111.0,47,1,248.61,3,At Risk
17114.0,6,8,808.62,0,Loyal Customers
17115.0,8,3,837.5,3,At Risk
17117.0,288,1,116.19999999999999,1,Lost Customers
17118.0,318,1,157.02,1,Lost Customers
17119.0,3,2,606.91,3,At Risk
17120.0,233,1,307.46,1,Lost Customers
17122.0,119,1,138.32,3,At Risk
17123.0,162,1,345.29999999999995,1,Lost Customers
17124.0,185,1,298.89,1,Lost Customers
17125.0,50,1,259.35,3,At Risk
17126.0,152,5,1004.75,3,At Risk
17128.0,335,1,157.09,1,Lost Customers
17131.0,5,5,2463.17,0,Loyal Customers
17133.0,16,7,4892.240000000001,0,Loyal Customers
17134.0,107,2,425.0,3,At Risk
17135.0,16,7,1139.73,0,Loyal Customers
17138.0,276,1,380.5,1,Lost Customers
17139.0,16,12,10668.47,2,Champions
17140.0,247,1,465.32,1,Lost Customers
17142.0,239,1,579.0,1,Lost Customers
17144.0,1,2,984.57,3,At Risk
17146.0,106,3,749.78,3,At Risk
17147.0,23,4,1714.59,3,At Risk
17148.0,52,1,124.88,3,At Risk
17152.0,195,3,1689.5,1,Lost Customers
17153.0,24,1,213.78,3,At Risk
17154.0,75,1,329.34,3,At Risk
17155.0,18,2,251.70000000000002,3,At Risk
17157.0,8,2,319.0,3,At Risk
17158.0,32,3,1266.97,3,At Risk
17159.0,22,3,1538.88,3,At Risk
17160.0,31,6,3518.03,0,Loyal Customers
17162.0,29,10,1715.46,0,Loyal Customers
17163.0,22,2,293.1,3,At Risk
17164.0,33,7,2467.35,0,Loyal Customers
17165.0,284,1,158.68,1,Lost Customers
17166.0,39,2,206.34,3,At Risk
17169.0,58,2,835.78,3,At Risk
17171.0,289,1,224.91,1,Lost Customers
17172.0,79,1,317.76,3,At Risk
17173.0,5,8,3766.6,0,Loyal Customers
17174.0,218,1,59.9,1,Lost Customers
17175.0,44,4,1443.69,3,At Risk
17176.0,202,1,306.13,1,Lost Customers
17179.0,178,3,711.79,1,Lost Customers
17180.0,56,4,796.03,3,At Risk
17181.0,57,2,239.92000000000002,3,At Risk
17183.0,8,6,3347.31,0,Loyal Customers
17186.0,47,2,144.0,3,At Risk
17187.0,227,1,203.95,1,Lost Customers
17188.0,11,7,2474.23,0,Loyal Customers
17189.0,106,2,384.40000000000003,3,At Risk
17190.0,59,2,444.74,3,At Risk
17191.0,28,7,2095.13,0,Loyal Customers
17193.0,36,7,1699.3000000000002,0,Loyal Customers
17194.0,274,2,262.62,1,Lost Customers
17197.0,30,1,1013.01,3,At Risk
17198.0,24,3,692.22,3,At Risk
17201.0,54,1,342.63,3,At Risk
17203.0,36,6,3563.85,0,Loyal Customers
17204.0,175,4,1564.56,1,Lost Customers
17205.0,54,1,384.08,3,At Risk
17206.0,53,1,204.24,3,At Risk
17211.0,27,8,2317.2200000000003,0,Loyal Customers
17212.0,253,1,226.85,1,Lost Customers
17213.0,40,7,2781.23,0,Loyal Customers
17214.0,60,6,1069.1200000000001,0,Loyal Customers
17217.0,234,1,113.5,1,Lost Customers
17218.0,4,10,1960.72,0,Loyal Customers
17219.0,32,1,114.23,3,At Risk
17220.0,24,14,3198.25,0,Loyal Customers
17221.0,7,2,335.13,3,At Risk
17222.0,65,1,354.15,3,At Risk
17223.0,310,2,426.79,1,Lost Customers
17226.0,309,1,393.49,1,Lost Customers
17227.0,19,6,939.32,0,Loyal Customers
17228.0,16,8,1906.09,0,Loyal Customers
17229.0,96,2,318.76,3,At Risk
17230.0,264,8,3638.41,0,Loyal Customers
17231.0,12,10,3174.32,0,Loyal Customers
17232.0,3,2,421.52,3,At Risk
17233.0,35,1,190.88,3,At Risk
17234.0,183,1,149.89000000000001,1,Lost Customers
17235.0,25,2,550.06,3,At Risk
17236.0,13,6,916.13,0,Loyal Customers
17237.0,11,2,314.69,3,At Risk
17238.0,3,17,3744.65,2,Champions
17239.0,313,1,382.5,1,Lost Customers
17242.0,108,2,1135.04,3,At Risk
17243.0,1,26,8676.85,2,Champions
17244.0,53,1,954.9,3,At Risk
17245.0,205,1,171.45,1,Lost Customers
17247.0,15,1,282.19,3,At Risk
17248.0,120,1,318.65,3,At Risk
17250.0,4,2,384.52,3,At Risk
17251.0,363,1,283.28000000000003,1,Lost Customers
17252.0,117,2,353.86,3,At Risk
17253.0,18,1,178.26,3,At Risk
17254.0,5,2,272.44,3,At Risk
17255.0,41,2,298.41,3,At Risk
17256.0,107,2,240.0,3,At Risk
17259.0,148,2,603.37,3,At Risk
17262.0,52,5,1253.3600000000001,3,At Risk
17263.0,208,1,63.440000000000005,1,Lost Customers
17265.0,139,2,562.9,3,At Risk
17266.0,2,3,310.64,3,At Risk
17267.0,127,2,317.62,3,At Risk
17268.0,108,4,763.64,3,At Risk
17272.0,42,4,2148.63,0,Loyal Customers
17274.0,35,1,111.97999999999999,3,At Risk
17277.0,228,2,1065.3500000000001,1,Lost Customers
17278.0,241,1,246.04,1,Lost Customers
17279.0,58,1,187.82999999999998,3,At Risk
17282.0,130,3,1703.41,3,At Risk
17284.0,60,6,1652.58,0,Loyal Customers
17286.0,22,1,153.92,3,At Risk
17287.0,26,7,1064.11,0,Loyal Customers
17288.0,9,7,1419.73,0,Loyal Customers
17289.0,32,3,944.41,3,At Risk
17290.0,4,2,525.24,3,At Risk
17291.0,308,1,550.8000000000001,1,Lost Customers
17293.0,8,9,1875.1100000000001,0,Loyal Customers
17295.0,29,3,556.95,3,At Risk
17297.0,17,1,131.78,3,At Risk
17298.0,101,2,498.42,3,At Risk
17299.0,12,4,669.11,3,At Risk
17301.0,21,1,197.63,3,At Risk
17302.0,15,5,1135.63,3,At Risk
17303.0,361,1,250.04,1,Lost Customers
17306.0,11,19,8631.31,2,Champions
17309.0,95,1,82.75,3,At Risk
17311.0,78,2,1384.85,3,At Risk
17312.0,139,3,644.3,3,At Risk
17313.0,31,1,2328.84,3,At Risk
17314.0,25,8,2527.92,0,Loyal Customers
17317.0,46,3,2600.34,0,Loyal Customers
17320.0,100,3,1200.6200000000001,3,At Risk
17321.0,8,2,700.86,3,At Risk
17323.0,15,7,921.07,0,Loyal Customers
17324.0,18,4,990.23,3,At Risk
17325.0,280,1,96.8,1,Lost Customers
17329.0,14,2,523.11,3,At Risk
17330.0,23,2,363.9,3,At Risk
17331.0,124,1,175.2,3,At Risk
17333.0,86,1,494.25,3,At Risk
17334.0,302,2,307.02,1,Lost Customers
17337.0,151,4,2027.8700000000001,3,At Risk
17338.0,17,8,6643.93,2,Champions
17339.0,94,2,243.36,3,At Risk
17340.0,30,11,12353.29,2,Champions
17341.0,157,3,781.36,1,Lost Customers
17343.0,355,1,193.64,1,Lost Customers
17344.0,46,1,160.57,3,At Risk
17345.0,15,4,537.74,3,At Risk
17346.0,4,15,2676.56,0,Loyal Customers
17347.0,86,1,228.96,3,At Risk
17348.0,15,5,1159.52,3,At Risk
17349.0,179,1,110.75,1,Lost Customers
17350.0,8,4,1286.07,3,At Risk
17351.0,36,3,587.15,3,At Risk
17353.0,129,2,1740.0,3,At Risk
17354.0,51,1,1393.06,3,At Risk
17356.0,312,1,178.22,1,Lost Customers
17357.0,24,2,388.14,3,At Risk
17358.0,303,2,365.85,1,Lost Customers
17359.0,11,1,127.86,3,At Risk
17360.0,17,3,585.79,3,At Risk
17361.0,49,3,488.2,3,At Risk
17362.0,239,2,312.23,1,Lost Customers
17364.0,1,11,4481.18,0,Loyal Customers
17365.0,13,8,4801.56,0,Loyal Customers
17367.0,238,1,168.4,1,Lost Customers
17368.0,23,8,1912.67,0,Loyal Customers
17370.0,73,4,446.18,3,At Risk
17371.0,17,3,423.89,3,At Risk
17372.0,41,8,1342.68,0,Loyal Customers
17373.0,40,4,646.92,3,At Risk
17374.0,219,2,495.77,1,Lost Customers
17375.0,199,3,400.1,1,Lost Customers
17376.0,71,2,203.2,3,At Risk
17377.0,24,20,4100.92,2,Champions
17379.0,11,1,404.66,3,At Risk
17382.0,65,1,65.4,3,At Risk
17383.0,4,1,199.29,3,At Risk
17384.0,19,2,336.4,3,At Risk
17385.0,15,1,261.11,3,At Risk
17386.0,8,6,2686.42,0,Loyal Customers
17387.0,20,2,784.11,3,At Risk
17388.0,78,4,1259.56,3,At Risk
17391.0,164,2,508.8,1,Lost Customers
17392.0,307,2,457.91,1,Lost Customers
17394.0,219,1,203.86999999999998,1,Lost Customers
17396.0,39,8,7330.8,2,Champions
17397.0,22,2,696.41,3,At Risk
17398.0,115,3,653.38,3,At Risk
17400.0,126,5,2129.96,0,Loyal Customers
17402.0,5,13,2633.85,0,Loyal Customers
17403.0,36,1,281.62,3,At Risk
17405.0,1,3,1031.41,3,At Risk
17406.0,333,3,2200.42,1,Lost Customers
17408.0,163,1,32.65,1,Lost Customers
17409.0,185,2,771.85,1,Lost Customers
17410.0,16,5,1214.72,3,At Risk
17411.0,12,3,778.94,3,At Risk
17412.0,3,7,1258.06,0,Loyal Customers
17414.0,44,2,778.0,3,At Risk
17415.0,80,1,507.84,3,At Risk
17416.0,30,7,6893.42,2,Champions
17418.0,42,2,463.46000000000004,3,At Risk
17419.0,11,12,4226.57,0,Loyal Customers
17420.0,50,3,598.83,3,At Risk
17422.0,16,6,1979.37,0,Loyal Customers
17423.0,46,2,698.41,3,At Risk
17425.0,19,2,759.17,3,At Risk
17426.0,8,6,5037.26,0,Loyal Customers
17427.0,72,1,100.8,3,At Risk
17429.0,128,3,524.9200000000001,3,At Risk
17430.0,33,2,265.76,3,At Risk
17431.0,313,1,403.3,1,Lost Customers
17432.0,18,2,365.76,3,At Risk
17433.0,88,1,303.15999999999997,3,At Risk
17434.0,2,7,2373.82,0,Loyal Customers
17436.0,2,2,216.29999999999998,3,At Risk
17438.0,254,1,388.45000000000005,1,Lost Customers
17440.0,157,3,186.42000000000002,1,Lost Customers
17442.0,37,6,2248.56,0,Loyal Customers
17443.0,220,1,534.24,1,Lost Customers
17444.0,148,3,2940.04,0,Loyal Customers
17446.0,177,2,120.9,1,Lost Customers
17447.0,40,2,541.53,3,At Risk
17449.0,2,7,2520.86,0,Loyal Customers
17451.0,1,7,1721.4,0,Loyal Customers
17453.0,18,2,486.71999999999997,3,At Risk
17454.0,192,4,517.53,1,Lost Customers
17455.0,204,1,131.7,1,Lost Customers
17456.0,365,1,249.86,1,Lost Customers
17457.0,127,5,1737.7,0,Loyal Customers
17458.0,15,1,316.5,3,At Risk
17459.0,43,2,657.3,3,At Risk
17460.0,94,6,622.4300000000001,3,At Risk
17461.0,23,3,757.46,3,At Risk
17462.0,60,2,675.69,3,At Risk
17463.0,16,5,1896.41,0,Loyal Customers
17464.0,158,1,289.96000000000004,1,Lost Customers
17466.0,10,2,763.28,3,At Risk
17468.0,10,2,137.0,3,At Risk
17469.0,16,5,1870.97,0,Loyal Customers
17470.0,45,5,1125.07,3,At Risk
17472.0,191,3,710.29,1,Lost Customers
17475.0,79,1,194.37,3,At Risk
17480.0,78,1,511.82,3,At Risk
17481.0,4,4,1255.59,3,At Risk
17483.0,65,3,414.04,3,At Risk
17486.0,261,1,396.87,1,Lost Customers
17489.0,59,2,376.64,3,At Risk
17490.0,1,7,2092.32,0,Loyal Customers
17491.0,1,10,3558.87,0,Loyal Customers
17492.0,248,1,374.57,1,Lost Customers
17495.0,8,2,497.56,3,At Risk
17496.0,359,1,271.05,1,Lost Customers
17498.0,76,1,272.22,3,At Risk
17499.0,290,1,622.88,1,Lost Customers
17500.0,17,3,1138.0,3,At Risk
17501.0,221,2,288.6,1,Lost Customers
17502.0,9,4,689.1,3,At Risk
17503.0,3,2,558.96,3,At Risk
17504.0,206,9,2997.0299999999997,0,Loyal Customers
17505.0,162,2,1145.84,1,Lost Customers
17506.0,76,1,302.2,3,At Risk
17507.0,262,2,605.58,1,Lost Customers
17508.0,281,1,387.31,1,Lost Customers
17509.0,58,8,6115.14,2,Champions
17510.0,25,1,308.48,3,At Risk
17512.0,29,10,2924.9900000000002,0,Loyal Customers
17513.0,72,1,513.2,3,At Risk
17514.0,128,1,208.65,3,At Risk
17515.0,31,4,639.02,3,At Risk
17516.0,15,5,768.08,3,At Risk
17517.0,309,1,153.94,1,Lost Customers
17519.0,17,6,1844.02,0,Loyal Customers
17520.0,54,1,546.81,3,At Risk
17521.0,30,3,723.2099999999999,3,At Risk
17522.0,2,5,1070.71,3,At Risk
17523.0,11,4,652.74,3,At Risk
17524.0,361,1,145.0,1,Lost Customers
17525.0,360,1,422.70000000000005,1,Lost Customers
17526.0,5,4,1195.8999999999999,3,At Risk
17527.0,54,4,939.37,3,At Risk
17528.0,1,8,3628.5,0,Loyal Customers
17530.0,1,10,2385.0,0,Loyal Customers
17531.0,190,1,296.7,1,Lost Customers
17534.0,54,1,223.36,3,At Risk
17535.0,280,1,164.4,1,Lost Customers
17536.0,177,1,76.5,1,Lost Customers
17537.0,30,2,897.62,3,At Risk
17538.0,26,1,98.42,3,At Risk
17540.0,25,2,578.9,3,At Risk
17542.0,270,1,170.75,1,Lost Customers
17545.0,43,3,645.96,3,At Risk
17548.0,234,1,103.3,1,Lost Customers
17549.0,24,2,148.86,3,At Risk
17550.0,197,3,267.16,1,Lost Customers
17551.0,359,1,306.84,1,Lost Customers
17552.0,60,4,930.41,3,At Risk
17553.0,130,1,1487.6,3,At Risk
17554.0,1,5,1952.45,0,Loyal Customers
17555.0,20,2,483.26,3,At Risk
17556.0,206,1,157.9,1,Lost Customers
17557.0,14,3,541.46,3,At Risk
17560.0,95,4,854.95,3,At Risk
17561.0,19,1,167.62,3,At Risk
17562.0,14,7,1122.38,0,Loyal Customers
17564.0,24,3,454.01,3,At Risk
17566.0,8,2,901.21,3,At Risk
17567.0,7,8,4331.48,0,Loyal Customers
17569.0,332,1,344.14,1,Lost Customers
17571.0,50,4,1498.51,3,At Risk
17572.0,71,4,226.75000000000003,3,At Risk
17573.0,29,3,380.6,3,At Risk
17574.0,243,1,185.65,1,Lost Customers
17576.0,8,19,3622.68,2,Champions
17578.0,218,1,143.45999999999998,1,Lost Customers
17579.0,5,3,448.90000000000003,3,At Risk
17580.0,253,3,215.72,1,Lost Customers
17581.0,1,25,11045.04,2,Champions
17582.0,236,1,175.27,1,Lost Customers
17584.0,7,2,1242.3,3,At Risk
17585.0,109,4,1133.07,3,At Risk
17588.0,100,3,1240.2,3,At Risk
17589.0,60,4,2404.17,0,Loyal Customers
17590.0,2,3,1479.22,3,At Risk
17591.0,73,7,2225.9700000000003,0,Loyal Customers
17593.0,4,5,3927.34,0,Loyal Customers
17594.0,85,2,993.18,3,At Risk
17595.0,12,2,388.79,3,At Risk
17596.0,23,7,2827.93,0,Loyal Customers
17597.0,214,1,2044.3700000000001,1,Lost Customers
17600.0,18,1,161.67000000000002,3,At Risk
17601.0,239,1,116.00999999999999,1,Lost Customers
17602.0,2,6,5102.97,0,Loyal Customers
17603.0,78,1,394.72,3,At Risk
17604.0,217,2,309.36,1,Lost Customers
17608.0,33,2,193.42,3,At Risk
17609.0,41,5,1112.22,3,At Risk
17611.0,7,15,3984.22,2,Champions
17612.0,53,6,2048.45,0,Loyal Customers
17613.0,23,14,4559.150000000001,2,Champions
17614.0,57,1,390.07,3,At Risk
17615.0,130,3,329.6,3,At Risk
17616.0,174,3,571.1999999999999,1,Lost Customers
17618.0,6,3,971.58,3,At Risk
17619.0,312,1,218.52,1,Lost Customers
17620.0,60,1,81.44,3,At Risk
17621.0,21,3,1379.9,3,At Risk
17623.0,33,1,527.0500000000001,3,At Risk
17624.0,15,2,843.48,3,At Risk
17625.0,18,4,2047.0,0,Loyal Customers
17628.0,81,1,75.75,3,At Risk
17629.0,6,8,1814.12,0,Loyal Customers
17630.0,170,2,503.59999999999997,1,Lost Customers
17631.0,2,3,528.33,3,At Risk
17633.0,31,4,1324.84,3,At Risk
17634.0,36,9,2361.9700000000003,0,Loyal Customers
17636.0,19,1,285.56,3,At Risk
17637.0,31,2,547.0600000000001,3,At Risk
17639.0,276,1,108.5,1,Lost Customers
17640.0,87,1,621.66,3,At Risk
17642.0,120,2,712.29,3,At Risk
17644.0,1,11,2895.64,0,Loyal Customers
17646.0,219,3,1008.39,1,Lost Customers
17647.0,65,1,133.06,3,At Risk
17648.0,61,4,1797.5,3,At Risk
17649.0,138,1,868.49,3,At Risk
17650.0,21,1,166.08,3,At Risk
17651.0,12,10,3945.0,0,Loyal Customers
17652.0,25,12,4867.72,2,Champions
17653.0,37,4,1207.56,3,At Risk
17654.0,277,1,117.55,1,Lost Customers
17655.0,11,7,2638.94,0,Loyal Customers
17656.0,73,5,1674.69,0,Loyal Customers
17658.0,26,2,595.42,3,At Risk
17659.0,17,12,2999.46,0,Loyal Customers
17660.0,141,1,196.0,3,At Risk
17663.0,26,7,1802.91,0,Loyal Customers
17664.0,19,2,604.64,3,At Risk
17666.0,4,2,728.16,3,At Risk
17667.0,66,5,2055.51,0,Loyal Customers
17668.0,1,2,347.75,3,At Risk
17669.0,43,7,3406.7200000000003,0,Loyal Customers
17670.0,228,1,205.7,1,Lost Customers
17671.0,16,4,1572.71,3,At Risk
17672.0,50,2,3178.17,0,Loyal Customers
17673.0,2,6,1629.12,0,Loyal Customers
17674.0,74,2,551.04,3,At Risk
17676.0,4,6,1387.68,0,Loyal Customers
17678.0,264,1,298.11,1,Lost Customers
17679.0,53,2,1992.1100000000001,3,At Risk
17680.0,24,1,184.4,3,At Risk
17682.0,10,6,2474.33,0,Loyal Customers
17684.0,44,1,239.41,3,At Risk
17685.0,17,7,3191.53,0,Loyal Customers
17686.0,7,7,5739.46,0,Loyal Customers
17690.0,30,15,4757.95,2,Champions
17691.0,358,2,290.40000000000003,1,Lost Customers
17692.0,127,4,740.9399999999999,3,At Risk
17693.0,137,1,200.47,3,At Risk
17694.0,142,1,283.12,3,At Risk
17695.0,132,2,765.34,3,At Risk
17696.0,38,8,2285.71,0,Loyal Customers
17697.0,236,1,338.95,1,Lost Customers
17698.0,261,1,154.95,1,Lost Customers
17700.0,17,4,2534.64,0,Loyal Customers
17701.0,253,1,417.95,1,Lost Customers
17702.0,30,4,1824.37,0,Loyal Customers
17703.0,35,3,798.74,3,At Risk
17704.0,169,2,885.19,1,Lost Customers
17705.0,3,9,1823.52,0,Loyal Customers
17706.0,4,17,10504.49,2,Champions
17707.0,185,2,152.4,1,Lost Customers
17708.0,188,2,267.08,1,Lost Customers
17709.0,170,1,137.45,1,Lost Customers
17711.0,11,2,385.1,3,At Risk
17712.0,45,1,522.91,3,At Risk
17714.0,321,1,153.0,1,Lost Customers
17715.0,201,1,326.4,1,Lost Customers
17716.0,23,11,5655.99,2,Champions
17718.0,232,1,139.35,1,Lost Customers
17719.0,38,15,5396.04,2,Champions
17720.0,26,4,1195.94,3,At Risk
17722.0,96,4,2424.04,0,Loyal Customers
17723.0,127,6,3276.4000000000005,0,Loyal Customers
17724.0,71,3,1033.0,3,At Risk
17725.0,16,11,3439.08,0,Loyal Customers
17727.0,15,1,1060.25,3,At Risk
17728.0,4,3,2876.01,0,Loyal Customers
17730.0,3,13,5298.4800000000005,2,Champions
